State,District,Season,Crop,Year,Area,Production,Yield
Telangana,Nirmal,Rabi,Bajra,2021,45.0,45.0,1.0
Telangana,Nirmal,Rabi,Bajra,2022,3.0,6.0,2.0
Telangana,Nizamabad,Kharif,Bajra,2019,4.0,5.0,1.25
Telangana,Nizamabad,Kharif,Bajra,2020,14.0,13.0,0.93
Telangana,Nizamabad,Kharif,Bajra,2021,1.0,1.0,1.0
Telangana,Nizamabad,Kharif,Bajra,2022,4.0,3.0,0.75
Telangana,Nizamabad,Rabi,Bajra,2018,5072.0,2521.0,0.5
Telangana,Nizamabad,Rabi,Bajra,2019,6497.0,7900.0,1.22
Telangana,Nizamabad,Rabi,Bajra,2020,6590.0,6125.0,0.93
Telangana,Nizamabad,Rabi,Bajra,2021,2898.0,2936.0,1.01
Telangana,Nizamabad,Rabi,Bajra,2022,2393.0,7804.0,3.26
Telangana,Peddapalli,Rabi,Bajra,2022,1.0,3.0,3.0
Telangana,Rajanna,Kharif,Bajra,2019,1.0,1.0,1.0
Telangana,Rangareddi,Kharif,Bajra,2018,55.0,27.0,0.49
Telangana,Rangareddi,Kharif,Bajra,2019,113.0,137.0,1.21
Telangana,Rangareddi,Kharif,Bajra,2020,69.0,64.0,0.93
Telangana,Rangareddi,Kharif,Bajra,2021,14.0,17.0,1.21
Telangana,Rangareddi,Kharif,Bajra,2022,10.0,8.0,0.8
Telangana,Rangareddi,Rabi,Bajra,2018,1.0,,0.0
Telangana,Rangareddi,Rabi,Bajra,2019,14.0,17.0,1.21
Telangana,Rangareddi,Rabi,Bajra,2020,42.0,39.0,0.93
Telangana,Rangareddi,Rabi,Bajra,2021,24.0,26.0,1.08
Telangana,Rangareddi,Rabi,Bajra,2022,9.0,29.0,3.22
Telangana,Sangareddy,Kharif,Bajra,2018,125.0,62.0,0.5
Telangana,Sangareddy,Kharif,Bajra,2019,115.0,54.0,0.47
Telangana,Sangareddy,Kharif,Bajra,2020,66.0,45.0,0.68
Telangana,Sangareddy,Kharif,Bajra,2021,26.0,3.0,0.12
Telangana,Sangareddy,Kharif,Bajra,2022,8.0,7.0,0.88
Telangana,Sangareddy,Rabi,Bajra,2019,3.0,1.0,0.33
Telangana,Sangareddy,Rabi,Bajra,2020,3.0,2.0,0.67
Telangana,Sangareddy,Rabi,Bajra,2021,14.0,14.0,1.0
Telangana,Siddipet,Kharif,Bajra,2020,6.0,6.0,1.0
Telangana,Siddipet,Kharif,Bajra,2021,8.0,10.0,1.25
Telangana,Siddipet,Kharif,Bajra,2022,1.0,1.0,1.0
Telangana,Siddipet,Rabi,Bajra,2020,24.0,23.0,0.96
Telangana,Siddipet,Rabi,Bajra,2021,12.0,12.0,1.0
Telangana,Siddipet,Rabi,Bajra,2022,2.0,7.0,3.5
Telangana,Suryapet,Kharif,Bajra,2019,1.0,1.0,1.0
Telangana,Suryapet,Kharif,Bajra,2020,2.0,2.0,1.0
Telangana,Suryapet,Kharif,Bajra,2021,1.0,1.0,1.0
Telangana,Suryapet,Rabi,Bajra,2022,1.0,3.0,3.0
Telangana,Vikarabad,Kharif,Bajra,2018,2.0,1.0,0.5
Telangana,Vikarabad,Kharif,Bajra,2019,57.0,69.0,1.21
Telangana,Vikarabad,Kharif,Bajra,2020,9.0,8.0,0.89
Telangana,Vikarabad,Kharif,Bajra,2021,8.0,10.0,1.25
Telangana,Vikarabad,Kharif,Bajra,2022,4.0,3.0,0.75
Telangana,Vikarabad,Rabi,Bajra,2020,1.0,1.0,1.0
Telangana,Vikarabad,Rabi,Bajra,2022,1.0,3.0,3.0
Telangana,Wanaparthy,Kharif,Bajra,2019,1.0,1.0,1.0
Telangana,Wanaparthy,Kharif,Bajra,2020,2.0,2.0,1.0
Telangana,Wanaparthy,Kharif,Bajra,2022,1.0,1.0,1.0
Telangana,Warangal,Rabi,Bajra,2018,1.0,,0.0
Telangana,Warangal,Rabi,Bajra,2019,1.0,1.0,1.0
Telangana,Warangal,Rabi,Bajra,2022,3.0,10.0,3.33
Telangana,Warangal urban,Kharif,Bajra,2021,1.0,1.0,1.0
Telangana,Warangal urban,Rabi,Bajra,2022,1.0,3.0,3.0
Telangana,Yadadri,Kharif,Bajra,2019,1.0,1.0,1.0
Telangana,Yadadri,Kharif,Bajra,2020,8.0,8.0,1.0
Telangana,Yadadri,Kharif,Bajra,2021,1.0,1.0,1.0
Telangana,Yadadri,Rabi,Bajra,2021,3.0,3.0,1.0
Telangana,Adilabad,Kharif,Banana,2018,11.0,677.0,61.55
Telangana,Adilabad,Kharif,Banana,2019,17.0,1005.0,59.12
Telangana,Adilabad,Kharif,Banana,2020,17.0,793.0,46.65
Telangana,Adilabad,Kharif,Banana,2021,17.0,580.0,34.12
Telangana,Adilabad,Kharif,Banana,2022,17.0,717.0,42.18
Telangana,Bhadradri,Kharif,Banana,2018,351.0,20440.0,58.23
Telangana,Bhadradri,Kharif,Banana,2019,358.0,16890.0,47.18
Telangana,Bhadradri,Kharif,Banana,2020,437.0,12136.0,27.77
Telangana,Bhadradri,Kharif,Banana,2021,759.0,25882.0,34.1
Telangana,Bhadradri,Kharif,Banana,2022,759.0,20302.0,26.75
Telangana,Jagitial,Kharif,Banana,2018,26.0,1601.0,61.58
Telangana,Jagitial,Kharif,Banana,2019,36.0,2128.0,59.11
Telangana,Jagitial,Kharif,Banana,2020,22.0,1027.0,46.68
Telangana,Jagitial,Kharif,Banana,2021,23.0,784.0,34.09
Telangana,Jagitial,Kharif,Banana,2022,23.0,970.0,42.17
Telangana,Jangoan,Kharif,Banana,2018,2.0,123.0,61.5
Telangana,Jangoan,Kharif,Banana,2020,2.0,93.0,46.5
Telangana,Jangoan,Kharif,Banana,2021,5.0,171.0,34.2
Telangana,Jangoan,Kharif,Banana,2022,5.0,211.0,42.2
Telangana,Jayashankar,Kharif,Banana,2018,41.0,2524.0,61.56
Telangana,Jayashankar,Kharif,Banana,2019,57.0,3369.0,59.11
Telangana,Jayashankar,Kharif,Banana,2020,81.0,3780.0,46.67
Telangana,Jayashankar,Kharif,Banana,2021,52.0,1773.0,34.1
Telangana,Jayashankar,Kharif,Banana,2022,52.0,2194.0,42.19
Telangana,Jogulamba,Kharif,Banana,2018,20.0,1231.0,61.55
Telangana,Jogulamba,Kharif,Banana,2021,3.0,102.0,34.0
Telangana,Jogulamba,Kharif,Banana,2022,3.0,127.0,42.33
Telangana,Kamareddy,Kharif,Banana,2018,21.0,1293.0,61.57
Telangana,Kamareddy,Kharif,Banana,2019,24.0,1419.0,59.13
Telangana,Kamareddy,Kharif,Banana,2020,11.0,513.0,46.64
Telangana,Kamareddy,Kharif,Banana,2021,8.0,273.0,34.13
Telangana,Kamareddy,Kharif,Banana,2022,8.0,337.0,42.13
Telangana,Karimnagar,Kharif,Banana,2018,8.0,493.0,61.63
Telangana,Karimnagar,Kharif,Banana,2019,23.0,1359.0,59.09
Telangana,Karimnagar,Kharif,Banana,2020,19.0,887.0,46.68
Telangana,Karimnagar,Kharif,Banana,2021,26.0,887.0,34.12
Telangana,Karimnagar,Kharif,Banana,2022,26.0,1097.0,42.19
Telangana,Khammam,Kharif,Banana,2018,41.0,2524.0,61.56
Telangana,Khammam,Kharif,Banana,2019,27.0,1596.0,59.11
Telangana,Khammam,Kharif,Banana,2020,100.0,4667.0,46.67
Telangana,Khammam,Kharif,Banana,2021,138.0,4706.0,34.1
Telangana,Khammam,Kharif,Banana,2022,138.0,5821.0,42.18
Telangana,Komaram bheem asifabad,Kharif,Banana,2018,11.0,677.0,61.55
Telangana,Komaram bheem asifabad,Kharif,Banana,2019,18.0,1064.0,59.11
Telangana,Komaram bheem asifabad,Kharif,Banana,2020,12.0,560.0,46.67
Telangana,Komaram bheem asifabad,Kharif,Banana,2021,12.0,409.0,34.08
Telangana,Komaram bheem asifabad,Kharif,Banana,2022,12.0,506.0,42.17
Telangana,Mahabubabad,Kharif,Banana,2018,4.0,246.0,61.5
Telangana,Mahabubabad,Kharif,Banana,2019,8.0,473.0,59.13
Telangana,Mahabubabad,Kharif,Banana,2020,1.0,47.0,47.0
Telangana,Mahabubabad,Kharif,Banana,2021,3.0,102.0,34.0
Telangana,Mahabubabad,Kharif,Banana,2022,3.0,127.0,42.33
Telangana,Medak,Kharif,Banana,2018,6.0,369.0,61.5
Telangana,Medak,Kharif,Banana,2019,4.0,236.0,59.0
Telangana,Medak,Kharif,Banana,2020,3.0,140.0,46.67
Telangana,Medak,Kharif,Banana,2021,19.0,648.0,34.11
Telangana,Medak,Kharif,Banana,2022,19.0,801.0,42.16
Telangana,Medchal,Kharif,Banana,2018,3.0,185.0,61.67
Telangana,Medchal,Kharif,Banana,2019,8.0,473.0,59.13
Telangana,Medchal,Kharif,Banana,2020,10.0,467.0,46.7
Telangana,Medchal,Kharif,Banana,2021,15.0,512.0,34.13
Telangana,Medchal,Kharif,Banana,2022,15.0,633.0,42.2
Telangana,Mulugu,Kharif,Banana,2018,118.0,7266.0,61.58
Telangana,Mulugu,Kharif,Banana,2019,164.0,9693.0,59.1
Telangana,Mulugu,Kharif,Banana,2020,177.0,8261.0,46.67
Telangana,Mulugu,Kharif,Banana,2021,226.0,8311.0,36.77
Telangana,Mulugu,Kharif,Banana,2022,226.0,7877.0,34.85
Telangana,Nagarkurnool,Kharif,Banana,2018,3.0,185.0,61.67
Telangana,Nagarkurnool,Kharif,Banana,2019,15.0,887.0,59.13
Telangana,Nagarkurnool,Kharif,Banana,2020,24.0,1120.0,46.67
Telangana,Nagarkurnool,Kharif,Banana,2021,35.0,1194.0,34.11
Telangana,Nagarkurnool,Kharif,Banana,2022,35.0,1476.0,42.17
Telangana,Nalgonda,Kharif,Banana,2021,11.0,375.0,34.09
Telangana,Nalgonda,Kharif,Banana,2022,11.0,464.0,42.18
Telangana,Narayanapet,Kharif,Banana,2018,8.0,493.0,61.63
Telangana,Narayanapet,Kharif,Banana,2019,3.0,177.0,59.0
Telangana,Narayanapet,Kharif,Banana,2020,6.0,280.0,46.67
Telangana,Narayanapet,Kharif,Banana,2021,9.0,307.0,34.11
Telangana,Narayanapet,Kharif,Banana,2022,9.0,380.0,42.22
Telangana,Nirmal,Kharif,Banana,2018,32.0,1970.0,61.56
Telangana,Nirmal,Kharif,Banana,2019,20.0,1182.0,59.1
Telangana,Nirmal,Kharif,Banana,2020,16.0,747.0,46.69
Telangana,Nirmal,Kharif,Banana,2021,22.0,750.0,34.09
Telangana,Nirmal,Kharif,Banana,2022,22.0,928.0,42.18
Telangana,Nizamabad,Kharif,Banana,2018,58.0,3571.0,61.57
Telangana,Nizamabad,Kharif,Banana,2019,64.0,3783.0,59.11
Telangana,Nizamabad,Kharif,Banana,2020,73.0,3407.0,46.67
Telangana,Nizamabad,Kharif,Banana,2021,64.0,2182.0,34.09
Telangana,Nizamabad,Kharif,Banana,2022,64.0,2700.0,42.19
Telangana,Peddapalli,Kharif,Banana,2018,38.0,2340.0,61.58
Telangana,Peddapalli,Kharif,Banana,2019,12.0,709.0,59.08
Telangana,Peddapalli,Kharif,Banana,2020,26.0,1213.0,46.65
Telangana,Peddapalli,Kharif,Banana,2021,21.0,716.0,34.1
Telangana,Peddapalli,Kharif,Banana,2022,21.0,886.0,42.19
Telangana,Rajanna,Kharif,Banana,2021,1.0,34.0,34.0
Telangana,Rajanna,Kharif,Banana,2022,1.0,42.0,42.0
Telangana,Rangareddi,Kharif,Banana,2018,2.0,123.0,61.5
Telangana,Rangareddi,Kharif,Banana,2019,4.0,236.0,59.0
Telangana,Rangareddi,Kharif,Banana,2020,13.0,607.0,46.69
Telangana,Rangareddi,Kharif,Banana,2021,16.0,546.0,34.13
Telangana,Rangareddi,Kharif,Banana,2022,16.0,675.0,42.19
Telangana,Sangareddy,Kharif,Banana,2018,250.0,11496.0,45.98
Telangana,Sangareddy,Kharif,Banana,2019,259.0,16251.0,62.75
Telangana,Sangareddy,Kharif,Banana,2020,138.0,9151.0,66.31
Telangana,Sangareddy,Kharif,Banana,2021,227.0,7741.0,34.1
Telangana,Sangareddy,Kharif,Banana,2022,227.0,14994.0,66.05
Telangana,Siddipet,Kharif,Banana,2018,5.0,308.0,61.6
Telangana,Siddipet,Kharif,Banana,2019,1.0,59.0,59.0
Telangana,Siddipet,Kharif,Banana,2021,5.0,171.0,34.2
Telangana,Siddipet,Kharif,Banana,2022,5.0,211.0,42.2
Telangana,Suryapet,Kharif,Banana,2018,6.0,369.0,61.5
Telangana,Suryapet,Kharif,Banana,2019,5.0,296.0,59.2
Telangana,Suryapet,Kharif,Banana,2020,7.0,327.0,46.71
Telangana,Suryapet,Kharif,Banana,2021,6.0,205.0,34.17
Telangana,Suryapet,Kharif,Banana,2022,6.0,253.0,42.17
Telangana,Vikarabad,Kharif,Banana,2018,129.0,7943.0,61.57
Telangana,Vikarabad,Kharif,Banana,2019,158.0,9339.0,59.11
Telangana,Vikarabad,Kharif,Banana,2020,148.0,6907.0,46.67
Telangana,Vikarabad,Kharif,Banana,2021,177.0,7801.0,44.07
Telangana,Vikarabad,Kharif,Banana,2022,177.0,7467.0,42.19
Telangana,Wanaparthy,Kharif,Banana,2019,4.0,236.0,59.0
Telangana,Wanaparthy,Kharif,Banana,2020,2.0,93.0,46.5
Telangana,Wanaparthy,Kharif,Banana,2021,5.0,171.0,34.2
Telangana,Wanaparthy,Kharif,Banana,2022,5.0,211.0,42.2
Telangana,Warangal,Kharif,Banana,2018,312.0,24280.0,77.82
Telangana,Warangal,Kharif,Banana,2019,362.0,24724.0,68.3
Telangana,Warangal,Kharif,Banana,2020,257.0,17543.0,68.26
Telangana,Warangal,Kharif,Banana,2021,235.0,5644.0,24.02
Telangana,Warangal,Kharif,Banana,2022,235.0,17867.0,76.03
Telangana,Warangal urban,Kharif,Banana,2018,9.0,554.0,61.56
Telangana,Warangal urban,Kharif,Banana,2019,15.0,887.0,59.13
Telangana,Warangal urban,Kharif,Banana,2020,1.0,47.0,47.0
Telangana,Warangal urban,Kharif,Banana,2021,177.0,6036.0,34.1
Telangana,Warangal urban,Kharif,Banana,2022,177.0,7467.0,42.19
Telangana,Yadadri,Kharif,Banana,2018,3.0,185.0,61.67
Telangana,Yadadri,Kharif,Banana,2019,4.0,236.0,59.0
Telangana,Yadadri,Kharif,Banana,2020,3.0,140.0,46.67
Telangana,Yadadri,Kharif,Banana,2021,2.0,68.0,34.0
Telangana,Yadadri,Kharif,Banana,2022,2.0,84.0,42.0
Telangana,Bhadradri,Kharif,Cashewnut,2018,1408.0,346.0,0.25
Telangana,Bhadradri,Kharif,Cashewnut,2019,1399.0,428.0,0.31
Telangana,Bhadradri,Kharif,Cashewnut,2020,1280.0,398.0,0.31
Telangana,Bhadradri,Kharif,Cashewnut,2021,5477.0,3407.0,0.62
Telangana,Bhadradri,Kharif,Cashewnut,2022,4481.0,968.0,0.22
Telangana,Jangoan,Kharif,Cashewnut,2022,1.0,0.0,0.0
Telangana,Kamareddy,Kharif,Cashewnut,2021,2.0,1.0,0.5
Telangana,Khammam,Kharif,Cashewnut,2018,76.0,19.0,0.25
Telangana,Khammam,Kharif,Cashewnut,2019,76.0,23.0,0.3
Telangana,Khammam,Kharif,Cashewnut,2020,160.0,50.0,0.31
Telangana,Khammam,Kharif,Cashewnut,2021,204.0,134.0,0.66
Telangana,Khammam,Kharif,Cashewnut,2022,180.0,115.0,0.64
Telangana,Komaram bheem asifabad,Kharif,Cashewnut,2018,4.0,1.0,0.25
Telangana,Komaram bheem asifabad,Kharif,Cashewnut,2019,16.0,5.0,0.31
Telangana,Komaram bheem asifabad,Kharif,Cashewnut,2020,11.0,3.0,0.27
Telangana,Komaram bheem asifabad,Kharif,Cashewnut,2021,8.0,5.0,0.63
Telangana,Komaram bheem asifabad,Kharif,Cashewnut,2022,11.0,3.0,0.27
Telangana,Mancherial,Kharif,Cashewnut,2018,4.0,1.0,0.25
Telangana,Mancherial,Kharif,Cashewnut,2019,6.0,2.0,0.33
Telangana,Mancherial,Kharif,Cashewnut,2020,24.0,7.0,0.29
Telangana,Mancherial,Kharif,Cashewnut,2021,31.0,12.0,0.39
Telangana,Mancherial,Kharif,Cashewnut,2022,31.0,28.0,0.9
Telangana,Medak,Kharif,Cashewnut,2021,1.0,1.0,1.0
Telangana,Medak,Kharif,Cashewnut,2022,1.0,0.0,0.0
Telangana,Medchal,Kharif,Cashewnut,2021,1.0,1.0,1.0
Telangana,Medchal,Kharif,Cashewnut,2022,1.0,0.0,0.0
Telangana,Mulugu,Kharif,Cashewnut,2018,13.0,3.0,0.23
Telangana,Mulugu,Kharif,Cashewnut,2019,10.0,3.0,0.3
Telangana,Mulugu,Kharif,Cashewnut,2020,9.0,3.0,0.33
Telangana,Mulugu,Kharif,Cashewnut,2021,3.0,2.0,0.67
Telangana,Mulugu,Kharif,Cashewnut,2022,6.0,1.0,0.17
Telangana,Nalgonda,Kharif,Cashewnut,2020,6.0,2.0,0.33
Telangana,Nalgonda,Kharif,Cashewnut,2021,10.0,6.0,0.6
Telangana,Nalgonda,Kharif,Cashewnut,2022,11.0,3.0,0.27
Telangana,Narayanapet,Kharif,Cashewnut,2022,1.0,0.0,0.0
Telangana,Sangareddy,Kharif,Cashewnut,2018,4.0,1.0,0.25
Telangana,Sangareddy,Kharif,Cashewnut,2019,14.0,4.0,0.29
Telangana,Sangareddy,Kharif,Cashewnut,2020,15.0,5.0,0.33
Telangana,Sangareddy,Kharif,Cashewnut,2021,23.0,14.0,0.61
Telangana,Sangareddy,Kharif,Cashewnut,2022,15.0,16.0,1.07
Telangana,Siddipet,Kharif,Cashewnut,2020,2.0,1.0,0.5
Telangana,Siddipet,Kharif,Cashewnut,2021,1.0,1.0,1.0
Telangana,Warangal,Kharif,Cashewnut,2021,1.0,1.0,1.0
Telangana,Warangal,Kharif,Cashewnut,2022,2.0,0.0,0.0
Telangana,Yadadri,Kharif,Cashewnut,2021,3.0,2.0,0.67
Telangana,Yadadri,Kharif,Cashewnut,2022,1.0,0.0,0.0
Telangana,Adilabad,Kharif,Castor seed,2018,23.0,18.0,0.78
Telangana,Adilabad,Kharif,Castor seed,2019,7.0,9.0,1.29
Telangana,Adilabad,Kharif,Castor seed,2020,5.0,2.0,0.4
Telangana,Adilabad,Kharif,Castor seed,2021,4.0,2.0,0.5
Telangana,Adilabad,Kharif,Castor seed,2022,6.0,4.0,0.67
Telangana,Adilabad,Rabi,Castor seed,2019,1.0,1.0,1.0
Telangana,Adilabad,Rabi,Castor seed,2022,4.0,5.0,1.25
Telangana,Bhadradri,Rabi,Castor seed,2022,2.0,2.0,1.0
Telangana,Jagitial,Kharif,Castor seed,2022,1.0,1.0,1.0
Telangana,Jangoan,Kharif,Castor seed,2018,3.0,2.0,0.67
Telangana,Jangoan,Kharif,Castor seed,2019,10.0,13.0,1.3
Telangana,Jangoan,Kharif,Castor seed,2020,33.0,12.0,0.36
Telangana,Jangoan,Kharif,Castor seed,2021,15.0,8.0,0.53
Telangana,Jangoan,Kharif,Castor seed,2022,4.0,3.0,0.75
Telangana,Jangoan,Rabi,Castor seed,2021,4.0,6.0,1.5
Telangana,Jangoan,Rabi,Castor seed,2022,3.0,4.0,1.33
Telangana,Jayashankar,Kharif,Castor seed,2022,1.0,1.0,1.0
Telangana,Jayashankar,Rabi,Castor seed,2021,6.0,9.0,1.5
Telangana,Jayashankar,Rabi,Castor seed,2022,4.0,5.0,1.25
Telangana,Jogulamba,Kharif,Castor seed,2018,3043.0,2337.0,0.77
Telangana,Jogulamba,Kharif,Castor seed,2019,2228.0,2747.0,1.23
Telangana,Jogulamba,Kharif,Castor seed,2020,1122.0,483.0,0.43
Telangana,Jogulamba,Kharif,Castor seed,2021,406.0,211.0,0.52
Telangana,Jogulamba,Kharif,Castor seed,2022,500.0,451.0,0.9
Telangana,Jogulamba,Rabi,Castor seed,2018,18.0,14.0,0.78
Telangana,Jogulamba,Rabi,Castor seed,2019,328.0,404.0,1.23
Telangana,Jogulamba,Rabi,Castor seed,2020,129.0,55.0,0.43
Telangana,Jogulamba,Rabi,Castor seed,2021,330.0,452.0,1.37
Telangana,Jogulamba,Rabi,Castor seed,2022,1131.0,1492.0,1.32
Telangana,Kamareddy,Kharif,Castor seed,2020,22.0,9.0,0.41
Telangana,Kamareddy,Kharif,Castor seed,2021,19.0,10.0,0.53
Telangana,Kamareddy,Kharif,Castor seed,2022,1.0,1.0,1.0
Telangana,Kamareddy,Rabi,Castor seed,2019,59.0,77.0,1.31
Telangana,Kamareddy,Rabi,Castor seed,2020,66.0,24.0,0.36
Telangana,Kamareddy,Rabi,Castor seed,2021,69.0,106.0,1.54
Telangana,Kamareddy,Rabi,Castor seed,2022,10.0,16.0,1.6
Telangana,Karimnagar,Kharif,Castor seed,2020,11.0,4.0,0.36
Telangana,Karimnagar,Kharif,Castor seed,2021,1.0,1.0,1.0
Telangana,Karimnagar,Rabi,Castor seed,2021,2.0,3.0,1.5
Telangana,Karimnagar,Rabi,Castor seed,2022,3.0,4.0,1.33
Telangana,Khammam,Kharif,Castor seed,2020,2.0,1.0,0.5
Telangana,Khammam,Rabi,Castor seed,2021,3.0,5.0,1.67
Telangana,Komaram bheem asifabad,Kharif,Castor seed,2018,18.0,14.0,0.78
Telangana,Komaram bheem asifabad,Kharif,Castor seed,2019,55.0,72.0,1.31
Telangana,Komaram bheem asifabad,Kharif,Castor seed,2020,5.0,2.0,0.4
Telangana,Mahabubabad,Kharif,Castor seed,2022,2.0,1.0,0.5
Telangana,Mahbubnagar,Kharif,Castor seed,2018,4189.0,3037.0,0.72
Telangana,Mahbubnagar,Kharif,Castor seed,2019,8138.0,6820.0,0.84
Telangana,Mahbubnagar,Kharif,Castor seed,2020,2364.0,1028.0,0.43
Telangana,Mahbubnagar,Kharif,Castor seed,2021,494.0,200.0,0.4
Telangana,Mahbubnagar,Kharif,Castor seed,2022,407.0,148.0,0.36
Telangana,Mahbubnagar,Rabi,Castor seed,2018,41.0,30.0,0.73
Telangana,Mahbubnagar,Rabi,Castor seed,2019,100.0,84.0,0.84
Telangana,Mahbubnagar,Rabi,Castor seed,2020,86.0,38.0,0.44
Telangana,Mahbubnagar,Rabi,Castor seed,2021,166.0,152.0,0.92
Telangana,Mahbubnagar,Rabi,Castor seed,2022,228.0,258.0,1.13
Telangana,Mancherial,Kharif,Castor seed,2020,5.0,2.0,0.4
Telangana,Mancherial,Rabi,Castor seed,2020,6.0,2.0,0.33
Telangana,Medak,Kharif,Castor seed,2018,12.0,9.0,0.75
Telangana,Medak,Kharif,Castor seed,2019,80.0,105.0,1.31
Telangana,Medak,Kharif,Castor seed,2020,158.0,57.0,0.36
Telangana,Medak,Kharif,Castor seed,2021,20.0,11.0,0.55
Telangana,Medak,Kharif,Castor seed,2022,9.0,6.0,0.67
Telangana,Medak,Rabi,Castor seed,2019,11.0,14.0,1.27
Telangana,Medak,Rabi,Castor seed,2020,1.0,1.0,1.0
Telangana,Medak,Rabi,Castor seed,2021,16.0,25.0,1.56
Telangana,Medak,Rabi,Castor seed,2022,4.0,5.0,1.25
Telangana,Medchal,Kharif,Castor seed,2018,5.0,4.0,0.8
Telangana,Medchal,Kharif,Castor seed,2019,4.0,5.0,1.25
Telangana,Medchal,Kharif,Castor seed,2020,6.0,2.0,0.33
Telangana,Medchal,Rabi,Castor seed,2021,1.0,2.0,2.0
Telangana,Nagarkurnool,Kharif,Castor seed,2018,664.0,306.0,0.46
Telangana,Nagarkurnool,Kharif,Castor seed,2019,1341.0,2592.0,1.93
Telangana,Nagarkurnool,Kharif,Castor seed,2020,689.0,157.0,0.23
Telangana,Nagarkurnool,Kharif,Castor seed,2021,80.0,47.0,0.59
Telangana,Nagarkurnool,Kharif,Castor seed,2022,67.0,20.0,0.3
Telangana,Nagarkurnool,Rabi,Castor seed,2018,232.0,107.0,0.46
Telangana,Nagarkurnool,Rabi,Castor seed,2019,1012.0,1956.0,1.93
Telangana,Nagarkurnool,Rabi,Castor seed,2020,479.0,109.0,0.23
Telangana,Nagarkurnool,Rabi,Castor seed,2021,479.0,776.0,1.62
Telangana,Nagarkurnool,Rabi,Castor seed,2022,644.0,609.0,0.95
Telangana,Nalgonda,Kharif,Castor seed,2018,4.0,3.0,0.75
Telangana,Nalgonda,Kharif,Castor seed,2019,116.0,152.0,1.31
Telangana,Nalgonda,Kharif,Castor seed,2020,4.0,1.0,0.25
Telangana,Nalgonda,Kharif,Castor seed,2021,4.0,2.0,0.5
Telangana,Nalgonda,Kharif,Castor seed,2022,3.0,2.0,0.67
Telangana,Nalgonda,Rabi,Castor seed,2018,5.0,4.0,0.8
Telangana,Nalgonda,Rabi,Castor seed,2019,20.0,26.0,1.3
Telangana,Nalgonda,Rabi,Castor seed,2020,7.0,2.0,0.29
Telangana,Nalgonda,Rabi,Castor seed,2021,48.0,74.0,1.54
Telangana,Nalgonda,Rabi,Castor seed,2022,101.0,123.0,1.22
Telangana,Narayanapet,Kharif,Castor seed,2018,6744.0,4889.0,0.72
Telangana,Narayanapet,Kharif,Castor seed,2019,7745.0,12338.0,1.59
Telangana,Narayanapet,Kharif,Castor seed,2020,1683.0,665.0,0.4
Telangana,Narayanapet,Kharif,Castor seed,2021,606.0,380.0,0.63
Telangana,Narayanapet,Kharif,Castor seed,2022,517.0,389.0,0.75
Telangana,Narayanapet,Rabi,Castor seed,2018,5.0,4.0,0.8
Telangana,Narayanapet,Rabi,Castor seed,2019,70.0,112.0,1.6
Telangana,Narayanapet,Rabi,Castor seed,2020,81.0,32.0,0.4
Telangana,Narayanapet,Rabi,Castor seed,2021,184.0,401.0,2.18
Telangana,Narayanapet,Rabi,Castor seed,2022,269.0,406.0,1.51
Telangana,Nirmal,Kharif,Castor seed,2020,3.0,1.0,0.33
Telangana,Nirmal,Kharif,Castor seed,2021,4.0,2.0,0.5
Telangana,Nirmal,Rabi,Castor seed,2020,2.0,1.0,0.5
Telangana,Nirmal,Rabi,Castor seed,2021,6.0,9.0,1.5
Telangana,Nirmal,Rabi,Castor seed,2022,3.0,4.0,1.33
Telangana,Nizamabad,Kharif,Castor seed,2021,1.0,1.0,1.0
Telangana,Nizamabad,Kharif,Castor seed,2022,1.0,1.0,1.0
Telangana,Nizamabad,Rabi,Castor seed,2020,1.0,0.0,0.0
Telangana,Nizamabad,Rabi,Castor seed,2021,7.0,11.0,1.57
Telangana,Nizamabad,Rabi,Castor seed,2022,1.0,1.0,1.0
Telangana,Peddapalli,Kharif,Castor seed,2022,2.0,1.0,0.5
Telangana,Rajanna,Kharif,Castor seed,2019,13.0,17.0,1.31
Telangana,Rajanna,Kharif,Castor seed,2020,128.0,46.0,0.36
Telangana,Rajanna,Kharif,Castor seed,2021,17.0,9.0,0.53
Telangana,Rajanna,Kharif,Castor seed,2022,4.0,3.0,0.75
Telangana,Rajanna,Rabi,Castor seed,2018,5.0,4.0,0.8
Telangana,Rajanna,Rabi,Castor seed,2019,9.0,12.0,1.33
Telangana,Rajanna,Rabi,Castor seed,2020,5.0,2.0,0.4
Telangana,Rajanna,Rabi,Castor seed,2021,12.0,18.0,1.5
Telangana,Rajanna,Rabi,Castor seed,2022,2.0,2.0,1.0
Telangana,Rangareddi,Kharif,Castor seed,2018,393.0,187.0,0.48
Telangana,Rangareddi,Kharif,Castor seed,2019,157.0,61.0,0.39
Telangana,Rangareddi,Kharif,Castor seed,2020,134.0,18.0,0.13
Telangana,Rangareddi,Kharif,Castor seed,2021,9.0,0.0,0.0
Telangana,Rangareddi,Kharif,Castor seed,2022,19.0,13.0,0.68
Telangana,Rangareddi,Rabi,Castor seed,2019,15.0,6.0,0.4
Telangana,Rangareddi,Rabi,Castor seed,2020,19.0,3.0,0.16
Telangana,Rangareddi,Rabi,Castor seed,2021,52.0,80.0,1.54
Telangana,Rangareddi,Rabi,Castor seed,2022,80.0,97.0,1.21
